Order,ID_code,Country,Agency,Gear,Area,Long_deg,Long_min,Hemisphere,Lat_deg,Lat_min,Set_no,Month,Day,Year,Day_no,Dir_of_fish_movement,Species,Length_TSFT_mm,Whole_body_weight_grams,Scale_no,Freshwater_age,Ocean_age,Age_method,Sex,Egg_Testis_width_mm,Maturity,Stomach_volume,Fish,Squid,Mollusc,Crustaceans,Amphipod,Copepod,Euphausid,Decapod,Mysids,Unidentified,Digested,Bait,Injury,Exam_location
2489,1985FRIZ025,USA,FRI,Purse-seine,E7546,175,50,E,46,30,Z025,6,8,1985,160,Round_haul,Sockeye,295,290,C13,1,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2490,1985FRIZ025,USA,FRI,Purse-seine,E7546,175,50,E,46,30,Z025,6,8,1985,160,Round_haul,Sockeye,290,270,C14,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2491,1985FRIZ025,USA,FRI,Purse-seine,E7546,175,50,E,46,30,Z025,6,8,1985,160,Round_haul,Sockeye,270,220,C15,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2492,1985FRIZ025,USA,FRI,Purse-seine,E7546,175,50,E,46,30,Z025,6,8,1985,160,Round_haul,Sockeye,265,230,C16,0,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2493,1985FRIZ025,USA,FRI,Purse-seine,E7546,175,50,E,46,30,Z025,6,8,1985,160,Round_haul,Sockeye,245,150,C17,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2494,1985FRIZ026,USA,FRI,Purse-seine,E7546,176,2,E,47,10,Z026,6,8,1985,160,Round_haul,Sockeye,295,300,A21,1,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2495,1985FRIZ026,USA,FRI,Purse-seine,E7546,176,2,E,47,10,Z026,6,8,1985,160,Round_haul,Pink,415,850,A22,,1,Scale,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2496,1985FRIZ027,USA,FRI,Purse-seine,E7546,176,6,E,47,17,Z027,6,8,1985,160,Round_haul,Chum,470,2100,A15,,3,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2497,1985FRIZ028,USA,FRI,Purse-seine,E7546,177,32,E,47,12,Z028,6,10,1985,162,Round_haul,Sockeye,290,260,A25,2,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2498,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,315,330,B08,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2499,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,305,310,B09,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2500,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,295,280,B10,1,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2501,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,320,350,B11,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2502,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,335,380,B12,2,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2503,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,310,350,B13,1,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2504,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,325,350,B14,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2505,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,300,290,B15,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2506,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Sockeye,315,290,B16,2,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2507,1985FRIZ029,USA,FRI,Purse-seine,E7546,177,51,E,47,22,Z029,6,10,1985,162,Round_haul,Chum,465,1040,B17,,2,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2508,1985FRIZ030,USA,FRI,Purse-seine,E7546,178,3,E,47,23,Z030,6,10,1985,162,Round_haul,Sockeye,365,560,A09,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2509,1985FRIZ030,USA,FRI,Purse-seine,E7546,178,3,E,47,23,Z030,6,10,1985,162,Round_haul,Sockeye,395,700,A10,0,2,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2510,1985FRIZ030,USA,FRI,Purse-seine,E7546,178,3,E,47,23,Z030,6,10,1985,162,Round_haul,Sockeye,380,600,A11,3,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2511,1985FRIZ030,USA,FRI,Purse-seine,E7546,178,3,E,47,23,Z030,6,10,1985,162,Round_haul,Sockeye,335,420,A12,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2512,1985FRIZ031,USA,FRI,Purse-seine,E7548,176,27,E,48,0,Z031,6,11,1985,163,Round_haul,Chum,500,1250,,,3,Length,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2513,1985FRIZ032,USA,FRI,Purse-seine,E7548,176,0,E,48,14,Z032,6,11,1985,163,Round_haul,Sockeye,355,450,B02,2,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2514,1985FRIZ033,USA,FRI,Purse-seine,E7548,175,38,E,48,20,Z033,6,11,1985,163,Round_haul,Sockeye,355,520,A03,2,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2515,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Pink,450,1090,B18,,1,Length,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2516,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Pink,490,1290,,,1,Length,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2517,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Pink,480,1300,,,1,Length,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2518,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Pink,470,1110,,,1,Length,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2519,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Pink,460,1100,,,1,Length,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2520,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Pink,440,990,,,1,Length,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2521,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Pink,445,1060,,,1,Length,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2522,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,300,300,B25,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2523,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,325,360,,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2524,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,315,360,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2525,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,320,350,,,1,Length,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2526,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,300,280,B29,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2527,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,305,330,,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2528,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,275,190,C01,1,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2529,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,350,450,C02,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2530,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,320,370,C03,2,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2531,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,315,340,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2532,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,320,370,C05,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2533,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,305,300,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2534,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,300,290,C07,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2535,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,290,250,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2536,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,295,280,,,1,Length,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2537,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,265,180,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2538,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,265,200,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2539,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,305,300,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2540,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,310,340,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2541,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,305,280,,,1,Length,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2542,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,300,260,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2543,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,295,260,C16,2,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2544,1985FRIZ034,USA,FRI,Purse-seine,E7548,177,6,E,49,29,Z034,6,13,1985,165,Round_haul,Sockeye,295,290,C17,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2545,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Pink,450,1080,,,1,Length,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2546,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,325,380,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2547,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,330,380,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2548,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,330,380,,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2549,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,330,410,,,1,Length,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2550,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,290,260,A27,1,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2551,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,305,290,A28,2,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2552,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,295,270,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2553,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,305,330,,,1,Length,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2554,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,275,220,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2555,1985FRIZ035,USA,FRI,Purse-seine,E7548,177,20,E,49,27,Z035,6,13,1985,165,Round_haul,Sockeye,280,240,B02,1,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2556,1985FRIZ040,USA,FRI,Purse-seine,W7554,170,57,W,54,16,Z040,6,25,1985,177,Round_haul,Chum,460,1010,A21,,2,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2557,1985FRIZ041,USA,FRI,Purse-seine,E7554,179,56,E,55,2,Z041,6,27,1985,179,Round_haul,Chinook,420,850,A02,1,2,Scale,Male,,Unknown,,,,,,,,,,,,,,,Vessel_fresh
2558,1985FRIZ041,USA,FRI,Purse-seine,E7554,179,56,E,55,2,Z041,6,27,1985,179,Round_haul,Chum,555,2000,A10,,3,Scale,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2559,1985FRIZ041,USA,FRI,Purse-seine,E7554,179,56,E,55,2,Z041,6,27,1985,179,Round_haul,Chum,600,2275,A11,,4,Scale,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2560,1985FRIZ041,USA,FRI,Purse-seine,E7554,179,56,E,55,2,Z041,6,27,1985,179,Round_haul,Chum,605,2600,A12,,4,Scale,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2561,1985FRIZ041,USA,FRI,Purse-seine,E7554,179,56,E,55,2,Z041,6,27,1985,179,Round_haul,Chum,590,2200,A13,,4,Scale,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2562,1985FRIZ041,USA,FRI,Purse-seine,E7554,179,56,E,55,2,Z041,6,27,1985,179,Round_haul,Chum,580,2225,A14,,4,Scale,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2563,1985FRIZ041,USA,FRI,Purse-seine,E7554,179,56,E,55,2,Z041,6,27,1985,179,Round_haul,Chum,570,2000,A15,,3,Scale,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2564,1985FRIZ045,USA,FRI,Purse-seine,E7552,177,29,E,53,35,Z045,6,29,1985,181,Round_haul,Chum,565,1980,,,3,Length,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2565,1985FRIZ045,USA,FRI,Purse-seine,E7552,177,29,E,53,35,Z045,6,29,1985,181,Round_haul,Chum,555,1800,A19,,3,Scale,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2566,1985FRIZ045,USA,FRI,Purse-seine,E7552,177,29,E,53,35,Z045,6,29,1985,181,Round_haul,Chinook,350,560,A20,1,1,Scale,Male,,Unknown,,,,,,,,,,,,,,,Vessel_fresh
2567,1985FRIZ045,USA,FRI,Purse-seine,E7552,177,29,E,53,35,Z045,6,29,1985,181,Round_haul,Chinook,330,450,,,1,Length,Female,,Unknown,,,,,,,,,,,,,,,Vessel_fresh
2568,1985FRIZ049,USA,FRI,Purse-seine,E7552,179,54,E,53,26,Z049,7,2,1985,184,Round_haul,Chum,540,2050,A13,,3,Scale,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2569,1985FRIZ051,USA,FRI,Purse-seine,E7554,177,1,E,54,19,Z051,7,3,1985,185,Round_haul,Chum,530,1650,,,3,Length,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2570,1985FRIZ051,USA,FRI,Purse-seine,E7554,177,1,E,54,19,Z051,7,3,1985,185,Round_haul,Chinook,495,1500,,,2,Length,Male,,Unknown,,,,,,,,,,,,,,,Vessel_fresh
2571,1985FRIZ052,USA,FRI,Purse-seine,E7554,177,0,E,54,11,Z052,7,3,1985,185,Round_haul,Chum,480,1230,,,2,Length,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2572,1985FRIZ055,USA,FRI,Purse-seine,E7552,178,5,E,52,47,Z055,7,6,1985,188,Round_haul,Chum,520,1580,A11,,3,Scale,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2573,1985FRIZ055,USA,FRI,Purse-seine,E7552,178,5,E,52,47,Z055,7,6,1985,188,Round_haul,Chum,555,1950,A12,,3,Scale,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2574,1985FRIZ055,USA,FRI,Purse-seine,E7552,178,5,E,52,47,Z055,7,6,1985,188,Round_haul,Chum,455,1000,A13,,2,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2575,1985FRIZ057,USA,FRI,Purse-seine,E7552,178,4,E,52,38,Z057,7,6,1985,188,Round_haul,Chum,415,1000,A05,,2,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2576,1985FRIZ057,USA,FRI,Purse-seine,E7552,178,4,E,52,38,Z057,7,6,1985,188,Round_haul,Chum,570,2200,A26,,3,Scale,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2577,1985FRIZ057,USA,FRI,Purse-seine,E7552,178,4,E,52,38,Z057,7,6,1985,188,Round_haul,Chum,590,2250,A27,,3,Scale,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2578,1985FRIZ057,USA,FRI,Purse-seine,E7552,178,4,E,52,38,Z057,7,6,1985,188,Round_haul,Chum,550,1860,A28,,3,Scale,Male,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2579,1985FRIZ058,USA,FRI,Purse-seine,E7552,179,41,E,52,35,Z058,7,7,1985,189,Round_haul,Sockeye,525,1800,A08,2,2,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2580,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,370,750,A20,,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2581,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,455,1000,A25,,3,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2582,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,440,980,A26,,2,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2583,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,360,460,A27,,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2584,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,465,1200,A28,,2,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2585,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,435,750,A29,,2,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2586,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,425,820,A30,,2,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2587,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,515,1400,B01,,3,Scale,Female,,Mature,,,,,,,,,,,,,,,Vessel_fresh
2588,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,485,1200,B02,,2,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2589,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,485,1390,B03,,2,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2590,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,480,1300,B04,,2,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2591,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,395,1710,B05,,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2592,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,365,520,B06,,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2593,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,355,440,B07,,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2594,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,335,390,B08,,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2595,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,360,500,B09,,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2596,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,435,880,B10,,2,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2597,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,405,,B11,,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2598,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,320,340,B12,,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2599,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,355,420,B13,,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2600,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,375,480,B14,,1,Scale,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2601,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,330,380,B15,,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2602,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,355,460,B16,,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2603,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Sockeye,370,540,B17,1,1,Scale,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2604,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chinook,315,390,B18,1,1,Scale,Male,,Unknown,,,,,,,,,,,,,,,Vessel_fresh
2605,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Sockeye,320,320,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2606,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Sockeye,340,380,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2607,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,495,1200,,,3,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2608,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,430,880,,,2,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2609,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,345,430,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2610,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,345,360,,,1,Length,Male,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2611,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,335,390,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2612,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,335,390,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2613,1985FRIZ059,USA,FRI,Purse-seine,W8052,179,33,W,52,10,Z059,7,7,1985,189,Round_haul,Chum,360,400,,,1,Length,Female,,Immature,,,,,,,,,,,,,,,Vessel_fresh
2614,1985FRIZ062,USA,FRI,Purse-seine,E7550,177,29,E,50,30,Z062,7,9,1985,191,Round_haul,Chum,525,,A08,,3,Scale,,,Mature,,,,,,,,,,,,,,,Vessel_fresh
